,Gender,Mobile_Verified,Filled_Form,Device_Type,Var5
38385,0,0,1,1,1
38386,1,1,1,0,1
38387,1,0,1,1,0
38388,1,1,1,1,1
38389,1,1,1,1,1
38390,0,0,0,0,0
38391,0,0,0,0,0
38392,0,0,1,1,0
38393,0,0,0,1,0
38394,0,0,1,1,1
38395,1,1,1,1,1
38396,1,1,1,1,1
38397,0,0,0,0,0
38398,0,0,1,1,1
38399,1,1,1,1,1
38400,1,0,0,1,0
38401,0,0,1,1,0
38402,0,0,1,1,0
38403,0,0,1,0,0
38404,1,1,1,0,1
38405,1,0,0,1,0
38406,1,1,1,0,1
38407,1,1,1,1,0
38408,1,0,1,1,0
38409,0,0,0,1,0
38410,0,0,1,0,0
38411,1,0,1,1,0
38412,0,0,0,0,0
38413,0,0,1,1,0
38414,0,0,0,0,0
38415,1,1,1,1,1
38416,1,0,0,1,0
38417,0,0,1,1,0
38418,0,0,0,0,0
38419,0,0,1,1,1
38420,0,0,1,0,0
38421,1,0,1,0,0
38422,0,0,1,0,0
38423,1,0,1,0,0
38424,1,1,1,1,1
38425,0,0,1,1,0
38426,0,0,1,1,1
38427,0,0,1,1,1
38428,1,0,0,1,0
38429,1,0,0,1,0
38430,0,0,0,1,0
38431,1,1,1,0,1
38432,1,0,0,1,0
38433,0,0,1,1,0
38434,1,0,1,1,0
38435,1,0,1,1,0
38436,0,0,1,0,0
38437,0,0,1,1,0
38438,0,0,0,0,0
38439,1,1,1,1,1
38440,1,1,1,0,1
38441,1,1,1,1,1
38442,0,0,0,0,0
38443,0,0,1,1,0
38444,0,0,0,1,0
38445,0,0,1,0,0
38446,0,0,1,1,1
38447,1,1,1,1,0
38448,1,0,1,1,0
38449,0,0,1,1,0
38450,0,0,0,1,0
38451,1,1,1,1,1
38452,1,1,1,0,1
38453,1,0,1,1,0
38454,0,0,1,1,0
38455,1,1,1,1,1
38456,1,1,1,1,0
38457,1,0,1,1,0
38458,1,1,1,1,0
38459,0,0,0,1,0
38460,0,0,1,1,0
38461,0,0,0,0,0
38462,0,0,1,0,0
38463,1,1,1,1,0
38464,1,0,0,1,0
38465,0,0,1,1,0
38466,0,0,0,1,0
38467,1,1,1,1,1
38468,0,0,1,1,0
38469,1,1,1,1,1
38470,0,0,1,1,0
38471,1,1,1,1,1
38472,1,1,1,1,1
38473,1,1,1,1,1
38474,1,1,1,1,1
38475,1,1,1,1,0
38476,0,0,1,1,0
38477,1,1,1,1,0
38478,0,0,1,1,0
38479,1,1,1,1,1
38480,1,0,1,1,0
38481,1,1,1,1,1
38482,1,1,1,1,0
38483,1,1,1,1,1
38484,1,1,1,1,1
38485,0,0,1,1,1
38486,1,0,1,1,0
38487,1,1,1,1,1
38488,1,1,1,1,1
38489,0,0,0,0,0
38490,1,0,1,1,0
38491,0,0,0,0,0
38492,1,1,1,1,1
38493,1,1,1,1,1
38494,0,0,1,0,0
38495,0,0,1,1,0
38496,0,0,1,1,0
38497,0,0,1,0,0
38498,0,0,0,1,0
38499,1,1,1,1,1
38500,0,0,1,0,0
38501,0,0,1,1,0
38502,1,1,1,1,0
38503,0,0,0,0,0
38504,1,1,1,0,1
38505,1,1,1,1,1
38506,0,0,0,0,0
38507,0,0,1,1,0
38508,0,0,1,1,0
38509,1,0,1,1,0
38510,0,0,1,1,1
38511,1,1,1,1,1
38512,0,0,1,1,0
38513,1,1,1,1,0
38514,1,1,1,0,1
38515,1,1,1,0,1
38516,1,1,1,1,1
38517,1,1,1,1,1
38518,1,1,1,1,1
38519,1,1,1,1,1
38520,1,1,1,1,1
38521,1,1,1,1,1
38522,1,1,1,1,1
38523,1,1,1,1,1
38524,0,0,1,0,0
38525,0,0,1,1,0
38526,0,0,0,1,0
38527,1,0,1,1,0
38528,0,0,1,1,0
38529,0,0,1,1,0
38530,1,1,1,1,1
38531,1,1,1,1,1
38532,0,0,0,1,0
38533,1,1,1,0,1
38534,1,1,1,1,1
38535,0,0,0,1,0
38536,1,0,1,0,0
38537,1,1,1,1,1
38538,1,1,1,1,1
38539,0,0,1,1,1
38540,1,1,1,0,1
38541,0,0,1,1,0
38542,1,0,0,0,0
38543,1,0,1,1,0
38544,0,0,0,0,0
38545,0,0,1,1,1
38546,1,1,1,1,1
38547,0,0,1,0,0
38548,0,0,1,1,0
38549,1,0,1,1,0
38550,0,0,0,1,0
38551,0,0,0,0,0
38552,0,0,1,1,0
38553,0,0,1,0,0
38554,1,1,1,1,1
38555,0,0,1,1,1
38556,0,0,0,0,0
38557,1,0,1,0,0
38558,1,1,1,1,1
38559,1,1,1,1,1
38560,1,1,1,1,0
38561,0,0,1,1,0
38562,0,0,1,1,0
38563,0,0,1,1,1
38564,0,0,0,0,0
38565,0,0,1,1,0
38566,1,1,1,1,1
38567,1,1,1,1,1
38568,1,1,1,1,1
38569,1,0,0,0,0
38570,0,0,1,0,0
38571,1,1,1,1,0
38572,0,0,1,1,1
38573,0,0,1,1,0
38574,1,1,1,1,1
38575,1,1,1,1,0
38576,0,0,1,1,0
38577,0,0,1,1,1
38578,1,1,1,1,0
38579,1,1,1,1,1
38580,0,0,1,1,1
38581,0,0,1,1,0
38582,0,0,1,1,0
38583,1,1,1,1,1
38584,0,0,1,1,0
38585,0,0,1,0,0
38586,1,0,1,1,0
38587,0,0,1,0,0
38588,0,0,0,1,0
38589,0,0,1,1,0
38590,1,1,1,1,0
38591,1,1,1,1,1
38592,0,0,1,1,1
38593,0,0,1,1,0
38594,0,0,1,1,0
38595,0,0,0,1,0
38596,1,1,1,1,1
38597,1,1,1,0,1
38598,0,0,1,1,0
38599,0,0,1,1,0
38600,0,0,1,1,0
38601,1,1,1,1,0
38602,0,0,0,1,0
38603,0,0,1,1,1
38604,1,1,1,1,1
38605,0,0,0,1,0
38606,0,0,1,1,0
38607,1,0,0,0,0
38608,1,1,1,0,1
38609,1,1,1,1,1
38610,0,0,1,1,0
38611,0,0,0,0,0
38612,1,1,1,1,0
38613,0,0,1,0,0
38614,0,0,0,1,0
38615,1,1,1,1,0
38616,0,0,1,1,0
38617,0,0,0,1,0
38618,0,0,1,1,0
38619,0,0,1,0,0
38620,0,0,1,1,1
38621,0,0,1,1,0
38622,0,0,1,0,0
38623,1,1,1,0,1
38624,0,0,1,1,0
38625,1,1,1,1,1
38626,1,0,0,0,0
38627,0,0,1,1,0
38628,1,1,1,1,1
38629,1,1,1,1,1
38630,1,0,1,1,0
38631,0,0,1,1,0
38632,0,0,1,1,0
38633,1,0,1,0,0
38634,0,0,0,0,0
38635,0,0,1,1,0
38636,1,1,1,1,0
38637,1,1,1,1,1
38638,0,0,0,1,0
38639,0,0,1,0,0
38640,0,0,0,1,0
38641,1,1,1,1,1
38642,0,0,0,0,0
38643,0,0,0,0,0
38644,1,1,1,1,1
38645,0,0,0,0,0
38646,1,1,1,1,0
38647,0,0,1,1,0
38648,1,1,1,0,1
38649,1,1,1,1,1
38650,0,0,1,1,0
38651,1,1,1,1,1
38652,1,0,0,1,0
38653,0,0,1,1,1
38654,1,1,1,1,0
38655,0,0,0,1,0
38656,1,1,1,1,0
38657,0,0,1,1,0
38658,0,0,0,1,0
38659,0,0,1,1,0
38660,0,0,1,0,0
38661,0,0,1,1,0
38662,1,1,1,1,0
38663,0,0,0,1,0
38664,0,0,1,0,0
38665,0,0,0,0,0
38666,0,0,0,0,0
38667,1,1,1,1,1
38668,1,1,1,0,1
38669,0,0,0,1,0
38670,0,0,0,1,0
38671,0,0,1,0,0
38672,0,0,1,1,1
38673,0,0,1,1,1
38674,0,0,1,1,0
38675,0,0,0,1,0
38676,1,1,1,1,1
38677,1,1,1,1,1
38678,1,1,1,1,1
38679,0,0,1,0,0
38680,1,1,1,1,1
38681,1,1,1,0,1
38682,1,1,1,1,1
38683,0,0,1,0,0
38684,0,0,1,0,0
38685,0,0,0,1,0
38686,0,0,0,0,0
38687,0,0,1,1,0
38688,0,0,1,1,0
38689,1,1,1,1,1
38690,0,0,1,1,0
38691,0,0,1,1,0
38692,0,0,1,1,0
38693,0,0,1,1,1
38694,0,0,1,1,1
38695,1,1,1,1,0
38696,0,0,1,1,0
38697,1,1,1,1,1
38698,1,1,1,1,1
38699,0,0,1,1,0
38700,0,0,1,1,0
38701,1,0,1,1,0
38702,0,0,1,1,0
38703,0,0,1,1,0
38704,0,0,1,1,0
38705,1,1,1,1,1
38706,0,0,0,1,0
38707,0,0,1,0,0
38708,0,0,1,1,0
38709,0,0,1,1,0
38710,1,1,1,1,1
38711,0,0,0,0,0
38712,0,0,1,1,1
38713,0,0,0,1,0
38714,0,0,1,1,0
38715,0,0,1,0,0
38716,1,1,1,1,1
38717,1,1,1,1,1
38718,0,0,1,1,0
38719,1,0,1,0,0
38720,1,1,1,1,1
38721,0,0,1,1,0
38722,1,1,1,1,0
38723,0,0,0,0,0
38724,0,0,0,0,0
38725,0,0,1,1,0
38726,1,1,1,1,1
38727,0,0,0,0,0
38728,0,0,0,0,0
38729,1,1,1,1,0
38730,0,0,0,1,0
38731,1,1,1,1,1
38732,1,0,0,1,0
38733,1,0,0,1,0
38734,1,1,1,1,0
38735,0,0,0,1,0
38736,1,1,1,1,1
38737,0,0,1,1,0
38738,0,0,0,1,0
38739,0,0,0,1,0
38740,0,0,0,1,0
38741,0,0,1,1,0
38742,0,0,1,0,0
38743,1,1,1,1,1
38744,1,1,1,1,1
38745,0,0,1,1,0
38746,1,1,1,1,0
38747,1,1,1,1,1
38748,0,0,0,1,0
38749,0,0,1,0,0
38750,0,0,0,1,0
38751,0,0,1,1,0
38752,0,0,1,0,0
38753,0,0,1,0,0
38754,0,0,1,0,0
38755,1,0,1,1,0
38756,1,1,1,1,1
38757,1,1,1,1,0
38758,1,0,1,1,0
38759,1,1,1,1,1
38760,0,0,0,1,0
38761,0,0,0,0,0
38762,0,0,1,0,0
38763,1,1,1,1,0
38764,1,1,1,1,1
38765,0,0,0,0,0
38766,0,0,0,0,0
38767,1,1,1,1,1
38768,1,1,1,0,1
38769,1,1,1,1,1
38770,0,0,1,1,0
38771,1,1,1,1,1
38772,1,1,1,1,1
38773,0,0,1,1,0
38774,0,0,0,1,0
38775,0,0,0,1,0
38776,0,0,0,0,0
38777,0,0,1,1,0
38778,0,0,0,1,0
38779,0,0,1,1,0
38780,0,0,1,1,0
38781,0,0,1,1,0
38782,0,0,1,1,0
38783,0,0,0,1,0
38784,1,1,1,1,0
38785,1,1,1,1,1
38786,0,0,1,1,0
38787,1,1,1,0,1
38788,1,1,1,1,1
38789,1,1,1,1,1
38790,0,0,1,1,0
38791,1,1,1,1,0
38792,0,0,1,1,0
38793,1,0,0,0,0
38794,1,1,1,1,1
38795,0,0,1,1,1
38796,0,0,1,1,0
38797,1,1,1,0,1
38798,1,0,1,1,0
38799,0,0,1,1,1
38800,1,0,0,1,0
38801,1,1,1,1,0
38802,1,1,1,1,1
38803,1,1,1,1,1
38804,1,1,1,1,0
38805,1,1,1,1,1
38806,0,0,0,0,0
38807,0,0,1,1,0
38808,1,1,1,1,1
38809,0,0,1,0,0
38810,0,0,1,1,0
38811,1,1,1,1,1
38812,1,1,1,1,0
38813,0,0,1,1,1
38814,1,1,1,1,0
38815,0,0,0,0,0
38816,0,0,0,1,0
38817,1,0,1,0,0
38818,0,0,1,0,0
38819,1,1,1,1,1
38820,0,0,1,1,0
38821,0,0,1,1,1
38822,1,0,1,1,0
38823,0,0,1,1,0
38824,0,0,1,1,0
38825,1,1,1,1,1
38826,0,0,1,1,0
38827,0,0,1,1,1
38828,0,0,1,0,0
38829,0,0,0,1,0
38830,1,1,1,1,0
38831,0,0,1,1,0
38832,1,1,1,1,1
38833,0,0,0,0,0
38834,1,1,1,1,1
38835,0,0,1,1,0
38836,1,0,1,1,0
38837,0,0,1,1,0
38838,0,0,1,1,1
38839,1,0,0,0,0
38840,0,0,0,0,0
38841,0,0,1,1,0
38842,0,0,0,1,0
38843,0,0,1,1,0
38844,0,0,1,1,1
38845,0,0,0,1,0
38846,0,0,1,0,0
38847,0,0,1,1,0
38848,1,1,1,1,1
38849,1,1,1,0,1
38850,0,0,1,1,0
38851,0,0,0,1,0
38852,0,0,0,1,0
38853,0,0,1,0,0
38854,0,0,0,1,0
38855,1,1,1,1,1
38856,1,0,1,1,0
38857,1,0,1,1,0
38858,1,0,0,1,0
38859,1,0,1,1,0
38860,0,0,0,1,0
38861,1,1,1,1,1
38862,1,1,1,1,1
38863,0,0,0,1,0
38864,0,0,1,1,0
38865,1,1,1,1,0
38866,0,0,1,1,0
38867,1,1,1,1,1
38868,1,1,1,1,1
38869,0,0,1,1,0
38870,1,0,1,1,0
38871,1,1,1,1,1
38872,1,1,1,1,1
38873,0,0,0,0,0
38874,1,1,1,1,0
38875,1,0,0,1,0
38876,1,1,1,0,1
38877,0,0,1,1,0
38878,0,0,1,1,1
38879,0,0,1,1,0
38880,1,1,1,1,1
38881,0,0,1,1,0
38882,1,1,1,1,1
38883,0,0,0,1,0
38884,1,1,1,1,0
38885,0,0,1,1,0
38886,1,1,1,0,1
38887,1,1,1,1,1
38888,0,0,1,0,0
38889,0,0,1,1,0
38890,0,0,1,0,0
38891,1,1,1,1,0
38892,1,1,1,0,1
38893,0,0,1,1,0
38894,1,1,1,1,1
38895,0,0,1,0,0
38896,1,1,1,1,1
38897,1,1,1,1,0
38898,1,0,1,1,0
38899,0,0,0,1,0
38900,0,0,0,1,0
38901,0,0,1,1,0
38902,1,1,1,1,1
38903,0,0,1,0,0
38904,0,0,1,1,1
38905,0,0,0,0,0
38906,1,1,1,1,0
38907,1,1,1,1,1
38908,0,0,1,1,0
38909,0,0,1,1,0
38910,0,0,1,1,0
38911,0,0,1,1,0
38912,1,1,1,1,1
38913,0,0,1,1,0
38914,0,0,0,0,0
38915,1,1,1,1,1
38916,0,0,0,0,0
38917,1,1,1,1,1
38918,0,0,1,1,0
38919,1,1,1,1,0
38920,0,0,1,1,0
38921,0,0,1,0,0
38922,1,0,0,1,0
38923,0,0,1,1,0
38924,1,1,1,1,1
38925,1,1,1,1,1
38926,0,0,1,0,0
38927,1,1,1,1,1
38928,0,0,0,1,0
38929,1,1,1,1,1
38930,1,1,1,1,0
38931,0,0,0,0,0
38932,1,1,1,0,1
38933,0,0,0,1,0
38934,1,1,1,1,1
38935,1,1,1,1,1
38936,0,0,0,1,0
38937,0,0,1,1,0
38938,0,0,1,0,0
38939,1,1,1,1,1
38940,1,1,1,0,1
38941,1,1,1,1,1
38942,0,0,1,1,0
38943,1,1,1,1,1
38944,1,0,1,1,0
38945,0,0,1,0,0
38946,1,1,1,1,1
38947,0,0,1,1,0
38948,1,1,1,1,1
38949,1,1,1,1,1
38950,1,1,1,1,1
38951,0,0,1,1,0
38952,0,0,1,0,0
38953,1,1,1,0,1
38954,0,0,1,1,0
38955,0,0,0,0,0
38956,1,1,1,1,1
38957,0,0,0,1,0
38958,0,0,0,0,0
38959,1,1,1,1,1
38960,0,0,1,1,0
38961,0,0,0,1,0
38962,0,0,1,1,0
38963,0,0,1,1,0
38964,0,0,0,1,0
38965,1,1,1,1,1
38966,1,1,1,1,1
38967,0,0,0,0,0
38968,1,1,1,1,1
38969,0,0,1,1,0
38970,0,0,0,0,0
38971,1,1,1,1,1
38972,0,0,1,1,0
38973,0,0,1,1,0
38974,1,1,1,1,1
38975,1,1,1,0,1
38976,0,0,0,1,0
38977,1,1,1,1,1
38978,1,1,1,1,1
38979,0,0,0,0,0
38980,0,0,1,1,0
38981,1,1,1,1,1
38982,0,0,1,0,0
38983,0,0,1,1,1
38984,0,0,0,0,0
38985,1,1,1,1,0
38986,0,0,1,1,0
38987,1,1,1,1,1
38988,0,0,1,0,0
38989,1,0,1,1,0
38990,0,0,0,0,0
38991,1,1,1,1,1
38992,1,0,1,1,0
38993,0,0,1,1,1
38994,0,0,0,0,0
38995,1,0,0,1,0
38996,0,0,1,1,1
38997,1,1,1,0,1
38998,1,1,1,1,0
38999,1,1,1,1,1
39000,0,0,0,0,0
39001,1,1,1,1,1
39002,1,1,1,1,1
39003,1,1,1,1,1
39004,0,0,1,1,0
39005,0,0,1,1,0
39006,1,0,1,1,0
39007,0,0,1,1,0
39008,0,0,1,0,0
39009,0,0,0,1,0
39010,1,1,1,1,1
39011,0,0,1,1,0
39012,0,0,0,0,0
39013,1,1,1,1,0
39014,0,0,1,1,0
39015,0,0,0,1,0
39016,0,0,1,1,0
39017,1,1,1,1,0
39018,0,0,0,0,0
39019,0,0,0,0,0
39020,0,0,1,1,1
39021,0,0,1,1,0
39022,1,1,1,1,0
39023,0,0,0,0,0
39024,0,0,1,1,0
39025,0,0,1,1,0
39026,0,0,0,0,0
39027,1,1,1,1,1
39028,1,1,1,1,1
39029,0,0,1,1,0
39030,0,0,1,0,0
39031,1,1,1,1,0
39032,0,0,1,1,1
39033,0,0,1,1,0
39034,1,0,0,1,0
39035,0,0,1,1,0
39036,1,1,1,1,1
39037,0,0,1,1,0
39038,1,1,1,1,1
39039,0,0,1,1,0
39040,1,1,1,1,1
39041,1,1,1,1,1
39042,1,1,1,0,1
39043,0,0,1,1,0
39044,1,0,0,1,0
39045,0,0,1,1,0
39046,0,0,1,1,0
39047,1,1,1,1,1
39048,0,0,1,1,0
39049,1,0,1,1,0
39050,1,1,1,1,1
39051,0,0,1,0,0
39052,0,0,1,1,1
39053,0,0,1,1,0
39054,1,1,1,0,1
39055,1,1,1,1,1
39056,1,1,1,0,1
39057,0,0,0,0,0
39058,0,0,1,1,0
39059,1,1,1,0,1
39060,1,1,1,1,1
39061,1,1,1,0,1
39062,0,0,1,0,0
39063,1,1,1,1,1
39064,1,0,1,1,0
39065,0,0,0,0,0
39066,0,0,1,1,0
39067,0,0,1,1,0
39068,1,1,1,1,1
39069,1,1,1,1,1
39070,0,0,0,0,0
39071,0,0,1,1,0
39072,1,0,0,1,0
39073,1,1,1,0,1
39074,0,0,1,1,0
39075,0,0,0,0,0
39076,0,0,0,0,0
39077,1,1,1,0,1
39078,1,0,1,1,0
39079,0,0,1,1,0
39080,1,1,1,1,1
39081,0,0,0,0,0
39082,0,0,1,1,0
39083,0,0,1,1,0
39084,0,0,0,1,0
39085,0,0,0,1,0
39086,1,1,1,1,1
39087,1,1,1,1,1
39088,1,1,1,0,1
39089,1,1,1,0,1
39090,0,0,1,1,0
39091,0,0,1,0,0
39092,1,1,1,0,1
39093,1,0,1,1,0
39094,1,1,1,1,1
39095,0,0,0,0,0
39096,1,1,1,1,1
39097,0,0,1,1,0
39098,0,0,1,1,0
39099,0,0,1,1,0
39100,0,0,0,0,0
39101,0,0,1,1,0
39102,0,0,1,0,0
39103,1,1,1,1,1
39104,0,0,1,1,0
39105,1,0,1,1,0
39106,1,1,1,1,1
39107,1,1,1,1,1
39108,0,0,0,0,0
39109,0,0,1,1,0
39110,0,0,1,0,0
39111,0,0,0,1,0
39112,0,0,0,0,0
39113,1,1,1,1,1
39114,0,0,1,0,0
39115,1,1,1,1,1
39116,1,0,0,0,0
39117,0,0,0,1,0
39118,1,1,1,1,1
39119,0,0,0,0,0
39120,0,0,0,0,0
39121,0,0,0,0,0
39122,1,1,1,0,1
39123,1,1,1,1,1
39124,0,0,1,1,0
39125,1,1,1,1,1
39126,0,0,1,1,0
39127,0,0,0,0,0
39128,1,1,1,1,1
39129,1,1,1,1,1
39130,0,0,1,1,1
39131,1,1,1,1,1
39132,1,1,1,1,1
39133,0,0,1,1,0
39134,0,0,1,1,0
39135,1,1,1,1,1
39136,0,0,1,1,0
39137,0,0,1,1,0
39138,1,0,0,0,0
39139,1,1,1,0,1
39140,0,0,0,0,0
39141,1,0,1,1,0
39142,0,0,0,0,0
39143,1,1,1,1,1
39144,0,0,0,1,0
39145,1,1,1,1,0
39146,0,0,0,0,0
39147,0,0,1,1,0
39148,0,0,1,1,0
39149,1,1,1,1,1
39150,0,0,0,0,0
39151,1,1,1,1,1
39152,0,0,0,0,0
39153,0,0,0,0,0
39154,1,1,1,0,1
39155,0,0,1,0,0
39156,1,0,1,1,0
39157,0,0,0,1,0
39158,0,0,1,1,0
39159,0,0,1,1,0
39160,1,1,1,1,1
39161,1,1,1,1,1
39162,0,0,0,1,0
39163,0,0,1,1,0
39164,0,0,1,1,0
39165,1,1,1,1,0
39166,1,1,1,1,1
39167,1,1,1,1,1
39168,0,0,1,1,0
39169,1,1,1,1,1
39170,0,0,1,1,0
39171,1,1,1,1,0
39172,1,0,1,1,0
39173,0,0,1,1,0
39174,1,0,1,1,0
39175,1,1,1,1,1
39176,0,0,0,1,0
39177,0,0,0,1,0
39178,1,1,1,1,1
39179,0,0,1,1,0
39180,1,1,1,1,1
39181,1,0,1,1,0
39182,0,0,1,1,0
39183,1,1,1,1,1
39184,1,1,1,0,1
39185,0,0,0,0,0
39186,1,1,1,1,1
39187,1,1,1,1,1
39188,1,1,1,1,1
39189,0,0,0,1,0
39190,0,0,1,1,0
39191,0,0,1,0,0
39192,1,1,1,1,1
39193,1,0,1,1,0
39194,0,0,1,1,0
39195,0,0,1,0,0
39196,1,1,1,1,1
39197,1,1,1,1,1
39198,0,0,1,1,0
39199,0,0,1,1,0
39200,0,0,1,1,0
39201,0,0,1,1,0
39202,0,0,0,0,0
39203,1,1,1,1,1
39204,1,1,1,1,0
39205,0,0,0,1,0
39206,0,0,0,0,0
39207,0,0,1,1,0
39208,1,1,1,0,1
39209,0,0,1,1,0
39210,0,0,0,0,0
39211,1,0,0,0,0
39212,1,1,1,1,1
39213,0,0,0,1,0
39214,0,0,1,1,0
39215,0,0,1,1,1
39216,1,1,1,1,1
39217,0,0,0,1,0
39218,0,0,0,0,0
39219,0,0,0,0,0
39220,1,1,1,1,1
39221,1,1,1,1,1
39222,0,0,0,0,0
39223,0,0,0,0,0
39224,0,0,1,1,0
39225,1,1,1,1,1
39226,0,0,1,1,0
39227,1,0,1,1,0
39228,0,0,1,0,0
39229,0,0,0,0,0
39230,1,1,1,1,1
39231,0,0,1,1,0
39232,1,0,1,0,0
39233,1,1,1,1,1
39234,1,1,1,1,0
39235,0,0,0,1,0
39236,0,0,1,1,1
39237,0,0,0,1,0
39238,1,0,1,1,0
39239,1,0,0,1,0
39240,0,0,0,0,0
39241,0,0,0,0,0
39242,0,0,1,1,0
39243,1,1,1,1,1
39244,0,0,0,0,0
39245,1,1,1,1,1
39246,1,1,1,1,1
39247,1,1,1,1,1
39248,0,0,1,1,0
39249,0,0,0,0,0
39250,0,0,1,1,1
39251,0,0,0,1,0
39252,1,0,1,1,0
39253,0,0,0,1,0
39254,1,0,1,1,0
39255,0,0,1,1,0
39256,0,0,1,1,0
39257,1,1,1,1,1
39258,0,0,0,0,0
39259,0,0,1,1,1
39260,0,0,1,1,0
39261,1,1,1,1,1
39262,1,0,0,1,0
39263,0,0,1,1,0
39264,0,0,1,0,0
39265,0,0,0,0,0
39266,1,0,1,1,0
39267,0,0,0,1,0
39268,1,1,1,0,1
39269,1,1,1,1,1
39270,0,0,1,1,0
39271,1,1,1,0,1
39272,1,1,1,1,0
39273,0,0,1,1,0
39274,1,1,1,1,0
39275,0,0,1,1,0
39276,0,0,0,1,0
39277,0,0,0,0,0
39278,1,1,1,1,0
39279,1,1,1,1,1
39280,0,0,1,0,0
39281,0,0,1,1,1
39282,1,1,1,1,1
39283,0,0,1,1,0
39284,0,0,0,1,0
39285,1,1,1,1,0
39286,1,1,1,0,1
39287,1,0,1,1,0
39288,0,0,1,0,0
39289,1,1,1,0,1
39290,1,1,1,1,1
39291,1,1,1,1,1
39292,0,0,0,0,0
39293,1,1,1,1,1
39294,0,0,0,0,0
39295,1,1,1,1,1
39296,0,0,0,1,0
39297,1,1,1,1,1
39298,0,0,1,1,0
39299,0,0,1,0,0
39300,1,1,1,1,1
39301,0,0,0,0,0
39302,0,0,1,1,0
39303,0,0,0,1,0
39304,0,0,0,0,0
39305,0,0,1,1,0
39306,0,0,1,1,0
39307,0,0,1,0,0
39308,0,0,0,1,0
39309,0,0,1,1,0
39310,0,0,1,1,0
39311,1,1,1,1,1
39312,0,0,0,1,0
39313,0,0,1,1,0
39314,0,0,1,1,0
39315,0,0,1,1,0
39316,1,1,1,1,0
39317,0,0,1,1,0
39318,1,1,1,1,1
39319,0,0,0,1,0
39320,0,0,1,1,0
39321,1,1,1,1,1
39322,0,0,1,1,0
39323,1,1,1,1,1
39324,0,0,1,0,0
39325,1,1,1,1,1
39326,1,0,1,1,0
39327,0,0,1,1,0
39328,1,1,1,1,0
39329,1,1,1,1,1
39330,0,0,1,1,0
39331,1,1,1,1,1
39332,0,0,0,1,0
39333,1,1,1,0,1
39334,0,0,1,1,0
39335,0,0,0,1,0
39336,0,0,1,1,1
39337,0,0,1,1,0
39338,0,0,1,1,0
39339,0,0,1,1,0
39340,0,0,0,0,0
39341,1,1,1,0,1
39342,1,1,1,1,1
39343,0,0,1,1,0
39344,1,1,1,1,1
39345,1,1,1,1,1
39346,0,0,0,0,0
39347,0,0,1,1,0
39348,0,0,1,1,0
39349,0,0,1,1,0
39350,0,0,1,0,0
39351,0,0,0,0,0
39352,0,0,1,0,0
39353,1,1,1,1,0
39354,0,0,1,1,0
39355,0,0,1,1,0
39356,0,0,1,1,0
39357,1,1,1,0,1
39358,1,1,1,0,1
39359,0,0,1,0,0
39360,0,0,1,1,0
39361,1,0,0,0,0
39362,0,0,1,0,0
39363,0,0,0,1,0
39364,0,0,1,1,0
39365,0,0,1,1,0
39366,0,0,1,1,0
39367,1,1,1,1,1
39368,1,1,1,1,1
39369,0,0,1,0,0
39370,1,0,1,0,0
39371,1,1,1,1,1
39372,0,0,0,1,0
39373,0,0,1,1,0
39374,1,0,1,1,0
39375,1,1,1,1,1
39376,1,1,1,1,1
39377,0,0,0,1,0
39378,0,0,0,0,0
39379,0,0,1,1,0
39380,1,1,1,1,1
39381,0,0,1,0,0
39382,0,0,1,1,1
39383,0,0,1,1,1
39384,1,1,1,1,1
39385,0,0,1,0,0
39386,0,0,0,0,0
39387,1,1,1,1,1
39388,1,1,1,1,1
39389,0,0,1,1,0
39390,0,0,1,1,1
39391,0,0,0,0,0
39392,1,0,0,0,0
39393,0,0,0,1,0
39394,1,1,1,1,1
39395,0,0,1,1,0
39396,0,0,1,1,0
39397,1,1,1,1,1
39398,1,1,1,1,1
39399,0,0,1,1,0
39400,1,1,1,1,1
39401,0,0,1,1,0
39402,1,1,1,0,1
39403,1,1,1,1,1
39404,0,0,1,1,0
39405,1,1,1,1,1
39406,1,1,1,1,1
39407,1,1,1,1,1
39408,0,0,0,0,0
39409,0,0,1,1,0
39410,1,1,1,0,1
39411,0,0,1,1,0
39412,1,1,1,1,1
39413,1,0,1,1,0
39414,1,1,1,1,1
39415,0,0,0,1,0
39416,0,0,1,1,0
39417,1,0,0,0,0
39418,0,0,0,0,0
39419,0,0,1,1,0
39420,0,0,1,0,0
39421,1,1,1,1,1
39422,1,1,1,1,0
39423,0,0,1,1,0
39424,1,1,1,1,0
39425,1,0,0,1,0
39426,0,0,1,1,0
39427,0,0,1,1,0
39428,0,0,1,1,0
39429,0,0,1,1,1
39430,0,0,0,0,0
39431,0,0,1,1,0
39432,1,1,1,1,1
39433,0,0,1,1,0
39434,0,0,0,0,0
39435,0,0,1,1,0
39436,1,0,1,1,0
39437,1,1,1,0,1
39438,1,1,1,1,1
39439,0,0,0,0,0
39440,1,1,1,0,1
39441,1,1,1,1,0
39442,0,0,1,1,1
39443,0,0,1,0,0
39444,1,1,1,1,1
39445,1,1,1,0,1
39446,0,0,1,1,1
39447,1,0,1,1,0
39448,0,0,1,1,0
39449,1,1,1,1,1
39450,0,0,1,1,0
39451,0,0,1,1,0
39452,1,1,1,0,1
39453,0,0,1,0,0
39454,0,0,1,1,1
39455,1,1,1,1,1
39456,0,0,1,1,0
39457,1,1,1,0,1
39458,1,1,1,1,1
