,Age
41017,32.0
41018,37.0
41019,26.0
41020,29.0
41021,26.0
41022,27.0
41023,38.0
41024,37.0
41025,49.0
41026,30.0
41027,40.0
41028,22.0
41029,35.0
41030,35.0
41031,29.0
41032,31.0
41033,25.0
41034,23.0
41035,28.0
41036,27.0
41037,27.0
41038,30.0
41039,27.0
41040,24.0
41041,44.0
41042,29.0
41043,38.0
41044,25.0
41045,56.0
41046,22.0
41047,32.0
41048,22.0
41049,38.0
41050,29.0
41051,39.0
41052,35.0
41053,32.0
41054,29.0
41055,25.0
41056,53.0
41057,23.0
41058,46.0
41059,27.0
41060,30.0
41061,35.0
41062,29.0
41063,45.0
41064,49.0
41065,25.0
41066,30.0
41067,26.0
41068,21.0
41069,32.0
41070,26.0
41071,27.0
41072,31.0
41073,50.0
41074,32.0
41075,29.0
41076,46.0
41077,30.0
41078,52.0
41079,28.0
41080,28.0
41081,34.0
41082,34.0
41083,25.0
41084,29.0
41085,27.0
41086,45.0
41087,33.0
41088,23.0
41089,39.0
41090,26.0
41091,45.0
41092,30.0
41093,45.0
41094,29.0
41095,24.0
41096,33.0
41097,25.0
41098,33.0
41099,27.0
41100,26.0
41101,26.0
41102,28.0
41103,28.0
41104,30.0
41105,25.0
41106,33.0
41107,30.0
41108,35.0
41109,28.0
41110,29.0
41111,30.0
41112,38.0
41113,24.0
41114,30.0
41115,28.0
41116,24.0
41117,28.0
41118,24.0
41119,42.0
41120,24.0
41121,51.0
41122,29.0
41123,31.0
41124,28.0
41125,25.0
41126,29.0
41127,30.0
41128,25.0
41129,28.0
41130,25.0
41131,25.0
41132,40.0
41133,23.0
41134,27.0
41135,20.0
41136,36.0
41137,35.0
41138,25.0
41139,25.0
41140,26.0
41141,42.0
41142,27.0
41143,26.0
41144,46.0
41145,27.0
41146,32.0
41147,24.0
41148,35.0
41149,32.0
41150,30.0
41151,28.0
41152,25.0
41153,34.0
41154,20.0
41155,28.0
41156,32.0
41157,27.0
41158,27.0
41159,26.0
41160,27.0
41161,31.0
41162,37.0
41163,35.0
41164,35.0
41165,25.0
41166,26.0
41167,22.0
41168,35.0
41169,27.0
41170,26.0
41171,25.0
41172,29.0
41173,25.0
41174,27.0
41175,23.0
41176,28.0
41177,32.0
41178,32.0
41179,45.0
41180,27.0
41181,24.0
41182,28.0
41183,49.0
41184,43.0
41185,31.0
41186,27.0
41187,32.0
41188,33.0
41189,30.0
41190,23.0
41191,24.0
41192,25.0
41193,27.0
41194,48.0
41195,33.0
41196,25.0
41197,35.0
41198,27.0
41199,43.0
41200,28.0
41201,24.0
41202,34.0
41203,37.0
41204,26.0
41205,34.0
41206,30.0
41207,45.0
41208,29.0
41209,27.0
41210,27.0
41211,21.0
41212,33.0
41213,28.0
41214,42.0
41215,44.0
41216,36.0
41217,25.0
41218,30.0
41219,26.0
41220,35.0
41221,30.0
41222,21.0
41223,27.0
41224,28.0
41225,29.0
41226,47.0
41227,28.0
41228,20.0
41229,30.0
41230,35.0
41231,27.0
41232,38.0
41233,21.0
41234,28.0
41235,37.0
41236,33.0
41237,40.0
41238,31.0
41239,27.0
41240,29.0
41241,37.0
41242,39.0
41243,26.0
41244,29.0
41245,58.0
41246,33.0
41247,24.0
41248,25.0
41249,27.0
41250,31.0
41251,30.0
41252,24.0
41253,26.0
41254,30.0
41255,36.0
41256,26.0
41257,31.0
41258,32.0
41259,23.0
41260,33.0
41261,26.0
41262,26.0
41263,27.0
41264,26.0
41265,23.0
41266,23.0
41267,28.0
41268,32.0
41269,27.0
41270,31.0
41271,43.0
41272,35.0
41273,20.0
41274,28.0
41275,39.0
41276,31.0
41277,44.0
41278,41.0
41279,26.0
41280,30.0
41281,26.0
41282,29.0
41283,31.0
41284,30.0
41285,34.0
41286,18.0
41287,28.0
41288,28.0
41289,41.0
41290,36.0
41291,28.0
41292,30.0
41293,37.0
41294,31.0
41295,33.0
41296,25.0
41297,28.0
41298,22.0
41299,20.0
41300,22.0
41301,44.0
41302,32.0
41303,23.0
41304,23.0
41305,20.0
41306,22.0
41307,27.0
41308,26.0
41309,30.0
41310,29.0
41311,23.0
41312,24.0
41313,26.0
41314,24.0
41315,28.0
41316,34.0
41317,27.0
41318,33.0
41319,33.0
41320,21.0
41321,25.0
41322,29.0
41323,22.0
41324,40.0
41325,33.0
41326,38.0
41327,23.0
41328,32.0
41329,26.0
41330,38.0
41331,28.0
41332,29.0
41333,53.0
41334,35.0
41335,32.0
41336,34.0
41337,29.0
41338,30.0
41339,24.0
41340,28.0
41341,32.0
41342,30.0
41343,53.0
41344,23.0
41345,31.0
41346,26.0
41347,21.0
41348,34.0
41349,28.0
41350,43.0
41351,26.0
41352,27.0
41353,25.0
41354,29.0
41355,41.0
41356,38.0
41357,29.0
41358,32.0
41359,29.0
41360,33.0
41361,25.0
41362,28.0
41363,30.0
41364,22.0
41365,36.0
41366,26.0
41367,51.0
41368,48.0
41369,35.0
41370,30.0
41371,27.0
41372,25.0
41373,30.0
41374,27.0
41375,29.0
41376,28.0
41377,35.0
41378,26.0
41379,26.0
41380,23.0
41381,28.0
41382,24.0
41383,26.0
41384,26.0
41385,33.0
41386,31.0
41387,30.0
41388,26.0
41389,54.0
41390,35.0
41391,35.0
41392,29.0
41393,28.0
41394,36.0
41395,43.0
41396,26.0
41397,30.0
41398,25.0
41399,27.0
41400,22.0
41401,25.0
41402,42.0
41403,38.0
41404,45.0
41405,38.0
41406,25.0
41407,28.0
41408,25.0
41409,26.0
41410,53.0
41411,35.0
41412,25.0
41413,33.0
41414,38.0
41415,32.0
41416,26.0
41417,32.0
41418,23.0
41419,32.0
41420,28.0
41421,29.0
41422,30.0
41423,23.0
41424,25.0
41425,27.0
41426,23.0
41427,22.0
41428,25.0
41429,22.0
41430,26.0
41431,28.0
41432,26.0
41433,27.0
41434,19.0
41435,25.0
41436,26.0
41437,41.0
41438,27.0
41439,34.0
41440,30.0
41441,28.0
41442,43.0
41443,49.0
41444,29.0
41445,26.0
41446,31.0
41447,32.0
41448,27.0
41449,26.0
41450,35.0
41451,29.0
41452,34.0
41453,28.0
41454,49.0
41455,36.0
41456,31.0
41457,30.0
41458,30.0
41459,24.0
41460,48.0
41461,29.0
41462,33.0
41463,32.0
41464,34.0
41465,32.0
41466,27.0
41467,25.0
41468,32.0
41469,29.0
41470,26.0
41471,29.0
41472,24.0
41473,26.0
41474,24.0
41475,32.0
41476,35.0
41477,53.0
41478,26.0
41479,28.0
41480,29.0
41481,35.0
41482,27.0
41483,27.0
41484,26.0
41485,34.0
41486,34.0
41487,27.0
41488,47.0
41489,25.0
41490,32.0
41491,31.0
41492,26.0
41493,30.0
41494,34.0
41495,31.0
41496,26.0
41497,26.0
41498,25.0
41499,35.0
41500,31.0
41501,37.0
41502,53.0
41503,20.0
41504,41.0
41505,23.0
41506,42.0
41507,60.0
41508,30.0
41509,29.0
41510,29.0
41511,30.0
41512,24.0
41513,21.0
41514,27.0
41515,45.0
41516,53.0
41517,22.0
41518,22.0
41519,29.0
41520,30.0
41521,50.0
41522,27.0
41523,24.0
41524,35.0
41525,28.0
41526,40.0
41527,24.0
41528,30.0
41529,33.0
41530,28.0
41531,46.0
41532,56.0
41533,23.0
41534,29.0
41535,22.0
41536,27.0
41537,31.0
41538,33.0
41539,26.0
41540,25.0
41541,26.0
41542,40.0
41543,29.0
41544,25.0
41545,33.0
41546,27.0
41547,30.0
41548,38.0
41549,41.0
41550,37.0
41551,26.0
41552,24.0
41553,28.0
41554,37.0
41555,32.0
41556,47.0
41557,26.0
41558,44.0
41559,32.0
41560,21.0
41561,27.0
41562,36.0
41563,28.0
41564,47.0
41565,28.0
41566,28.0
41567,45.0
41568,26.0
41569,30.0
41570,23.0
41571,29.0
41572,28.0
41573,39.0
41574,25.0
41575,32.0
41576,23.0
41577,40.0
41578,29.0
41579,28.0
41580,29.0
41581,26.0
41582,25.0
41583,35.0
41584,20.0
41585,30.0
41586,27.0
41587,26.0
41588,29.0
41589,31.0
41590,30.0
41591,35.0
41592,32.0
41593,22.0
41594,29.0
41595,26.0
41596,40.0
41597,23.0
41598,29.0
41599,28.0
41600,41.0
41601,33.0
41602,22.0
41603,23.0
41604,27.0
41605,27.0
41606,34.0
41607,38.0
41608,53.0
41609,42.0
41610,25.0
41611,26.0
41612,32.0
41613,27.0
41614,27.0
41615,33.0
41616,23.0
41617,27.0
41618,40.0
41619,23.0
41620,33.0
41621,29.0
41622,26.0
41623,35.0
41624,29.0
41625,18.0
41626,24.0
41627,30.0
41628,25.0
41629,35.0
41630,29.0
41631,33.0
41632,24.0
41633,44.0
41634,30.0
41635,35.0
41636,29.0
41637,36.0
41638,26.0
41639,31.0
41640,27.0
41641,37.0
41642,28.0
41643,35.0
41644,38.0
41645,30.0
41646,24.0
41647,26.0
41648,22.0
41649,30.0
41650,30.0
41651,57.0
41652,40.0
41653,37.0
41654,26.0
41655,29.0
41656,23.0
41657,42.0
41658,27.0
41659,29.0
41660,30.0
41661,24.0
41662,35.0
41663,22.0
41664,25.0
41665,33.0
41666,43.0
41667,41.0
41668,24.0
41669,23.0
41670,22.0
41671,24.0
41672,56.0
41673,32.0
41674,29.0
41675,26.0
41676,35.0
41677,37.0
41678,30.0
41679,41.0
41680,23.0
41681,35.0
41682,26.0
41683,33.0
41684,27.0
41685,27.0
41686,50.0
41687,26.0
41688,25.0
41689,25.0
41690,20.0
41691,29.0
41692,44.0
41693,22.0
41694,24.0
41695,25.0
41696,28.0
41697,29.0
41698,26.0
41699,27.0
41700,25.0
41701,23.0
41702,28.0
41703,35.0
41704,44.0
41705,27.0
41706,28.0
41707,26.0
41708,24.0
41709,43.0
41710,27.0
41711,37.0
41712,30.0
41713,28.0
41714,39.0
41715,26.0
41716,25.0
41717,23.0
41718,37.0
41719,36.0
41720,33.0
41721,30.0
41722,26.0
41723,42.0
41724,44.0
41725,30.0
41726,35.0
41727,28.0
41728,24.0
41729,34.0
41730,34.0
41731,29.0
41732,21.0
41733,23.0
41734,37.0
41735,36.0
41736,35.0
41737,24.0
41738,29.0
41739,23.0
41740,38.0
41741,29.0
41742,36.0
41743,34.0
41744,36.0
41745,28.0
41746,33.0
41747,40.0
41748,29.0
41749,31.0
41750,26.0
41751,24.0
41752,31.0
41753,30.0
41754,26.0
41755,40.0
41756,27.0
41757,48.0
41758,29.0
41759,32.0
41760,41.0
41761,22.0
41762,24.0
41763,35.0
41764,31.0
41765,22.0
41766,25.0
41767,34.0
41768,36.0
41769,29.0
41770,36.0
41771,27.0
41772,31.0
41773,24.0
41774,30.0
41775,62.0
41776,30.0
41777,37.0
41778,24.0
41779,26.0
41780,33.0
41781,28.0
41782,21.0
41783,23.0
41784,27.0
41785,30.0
41786,36.0
41787,30.0
41788,27.0
41789,50.0
41790,27.0
41791,26.0
41792,30.0
41793,22.0
41794,38.0
41795,30.0
41796,59.0
41797,23.0
41798,33.0
41799,31.0
41800,25.0
41801,25.0
41802,22.0
41803,39.0
41804,29.0
41805,31.0
41806,31.0
41807,31.0
41808,25.0
41809,43.0
41810,26.0
41811,29.0
41812,44.0
41813,29.0
41814,28.0
41815,46.0
41816,30.0
41817,31.0
41818,34.0
41819,22.0
41820,27.0
41821,30.0
41822,30.0
41823,25.0
41824,31.0
41825,45.0
41826,33.0
41827,50.0
41828,41.0
41829,50.0
41830,26.0
41831,23.0
41832,48.0
41833,28.0
41834,34.0
41835,24.0
41836,26.0
41837,22.0
41838,29.0
41839,30.0
41840,27.0
41841,18.0
41842,27.0
41843,26.0
41844,36.0
41845,44.0
41846,30.0
41847,34.0
41848,34.0
41849,28.0
41850,35.0
41851,40.0
41852,22.0
41853,45.0
41854,32.0
41855,31.0
41856,26.0
41857,25.0
41858,29.0
41859,36.0
41860,26.0
41861,33.0
41862,26.0
41863,24.0
41864,24.0
41865,49.0
41866,41.0
41867,36.0
41868,27.0
41869,24.0
41870,27.0
41871,29.0
41872,25.0
41873,31.0
41874,37.0
41875,26.0
41876,26.0
41877,27.0
41878,26.0
41879,24.0
41880,23.0
41881,33.0
41882,31.0
41883,28.0
41884,27.0
41885,32.0
41886,35.0
41887,25.0
41888,30.0
41889,25.0
41890,37.0
41891,27.0
41892,24.0
41893,31.0
41894,25.0
41895,35.0
41896,30.0
41897,21.0
41898,31.0
41899,31.0
41900,30.0
41901,24.0
41902,32.0
41903,28.0
41904,29.0
41905,36.0
41906,33.0
41907,31.0
41908,25.0
41909,33.0
41910,35.0
41911,26.0
41912,32.0
41913,27.0
41914,22.0
41915,30.0
41916,34.0
41917,24.0
41918,27.0
41919,31.0
41920,24.0
41921,29.0
41922,35.0
41923,32.0
41924,26.0
41925,31.0
41926,33.0
41927,27.0
41928,31.0
41929,28.0
41930,26.0
41931,34.0
41932,43.0
41933,32.0
41934,35.0
41935,47.0
41936,47.0
41937,34.0
41938,19.0
41939,24.0
41940,32.0
41941,31.0
41942,26.0
41943,27.0
41944,23.0
41945,22.0
41946,25.0
41947,28.0
41948,24.0
41949,27.0
41950,28.0
41951,37.0
41952,32.0
41953,30.0
41954,29.0
41955,26.0
41956,27.0
41957,28.0
41958,29.0
41959,26.0
41960,40.0
41961,37.0
41962,39.0
41963,24.0
41964,31.0
41965,31.0
41966,23.0
41967,47.0
41968,35.0
41969,30.0
41970,44.0
41971,26.0
41972,31.0
41973,25.0
41974,25.0
41975,25.0
41976,34.0
41977,49.0
41978,32.0
41979,39.0
41980,25.0
41981,30.0
41982,28.0
41983,28.0
41984,36.0
41985,33.0
41986,28.0
41987,44.0
41988,27.0
41989,33.0
41990,47.0
41991,28.0
41992,41.0
41993,22.0
41994,25.0
41995,22.0
41996,32.0
41997,27.0
41998,22.0
41999,23.0
42000,29.0
42001,51.0
42002,46.0
42003,28.0
42004,35.0
42005,38.0
42006,21.0
42007,24.0
42008,27.0
42009,27.0
42010,33.0
42011,23.0
42012,36.0
42013,29.0
42014,38.0
42015,45.0
42016,26.0
42017,36.0
42018,28.0
42019,36.0
42020,24.0
42021,34.0
42022,47.0
42023,34.0
42024,33.0
42025,28.0
42026,26.0
42027,40.0
42028,33.0
42029,31.0
42030,30.0
42031,29.0
42032,50.0
42033,26.0
42034,30.0
42035,18.0
42036,27.0
42037,33.0
42038,28.0
42039,25.0
42040,31.0
42041,33.0
42042,35.0
42043,24.0
42044,26.0
42045,31.0
42046,26.0
42047,28.0
42048,40.0
42049,25.0
42050,56.0
42051,28.0
42052,44.0
42053,31.0
42054,32.0
42055,29.0
42056,29.0
42057,22.0
42058,27.0
42059,30.0
42060,23.0
42061,22.0
42062,47.0
42063,26.0
42064,34.0
42065,29.0
42066,29.0
42067,23.0
42068,32.0
42069,23.0
42070,35.0
42071,29.0
42072,25.0
42073,35.0
42074,31.0
42075,25.0
42076,29.0
42077,24.0
42078,36.0
42079,26.0
42080,31.0
42081,34.0
42082,31.0
42083,60.0
42084,28.0
42085,24.0
42086,28.0
42087,30.0
42088,33.0
42089,24.0
42090,30.0
42091,26.0
42092,28.0
42093,43.0
42094,35.0
42095,24.0
42096,31.0
42097,28.0
42098,27.0
42099,30.0
42100,25.0
42101,38.0
42102,25.0
42103,37.0
42104,28.0
42105,30.0
42106,31.0
42107,29.0
42108,26.0
42109,32.0
42110,30.0
42111,55.0
42112,26.0
42113,27.0
42114,23.0
42115,26.0
42116,41.0
42117,28.0
42118,46.0
42119,33.0
42120,43.0
42121,29.0
42122,29.0
42123,27.0
42124,30.0
42125,35.0
42126,24.0
42127,23.0
42128,24.0
42129,31.0
42130,50.0
42131,27.0
42132,22.0
42133,34.0
42134,27.0
42135,30.0
42136,35.0
42137,28.0
42138,30.0
42139,26.0
42140,31.0
42141,30.0
42142,23.0
42143,22.0
42144,29.0
42145,32.0
42146,25.0
42147,21.0
42148,31.0
42149,26.0
42150,31.0
42151,23.0
42152,22.0
42153,32.0
42154,32.0
42155,32.0
42156,26.0
42157,30.0
42158,39.0
42159,25.0
42160,26.0
42161,30.0
42162,25.0
42163,27.0
42164,37.0
42165,29.0
42166,33.0
42167,39.0
42168,54.0
42169,35.0
42170,28.0
42171,32.0
42172,29.0
42173,38.0
42174,26.0
42175,36.0
42176,29.0
42177,25.0
42178,54.0
42179,29.0
42180,27.0
42181,27.0
42182,27.0
42183,32.0
42184,31.0
42185,29.0
42186,29.0
42187,26.0
42188,22.0
42189,26.0
42190,40.0
42191,31.0
42192,32.0
42193,26.0
42194,23.0
42195,26.0
42196,27.0
42197,31.0
42198,41.0
42199,28.0
42200,27.0
42201,28.0
42202,26.0
42203,26.0
42204,35.0
42205,29.0
42206,38.0
42207,36.0
42208,25.0
42209,35.0
42210,23.0
42211,27.0
42212,24.0
42213,37.0
42214,30.0
42215,24.0
42216,25.0
42217,30.0
42218,30.0
42219,37.0
42220,28.0
42221,25.0
42222,18.0
42223,29.0
42224,35.0
42225,45.0
42226,28.0
42227,24.0
42228,29.0
42229,27.0
42230,38.0
42231,27.0
42232,24.0
42233,51.0
42234,35.0
42235,38.0
42236,25.0
42237,23.0
42238,47.0
42239,28.0
42240,23.0
42241,24.0
42242,33.0
42243,25.0
42244,26.0
42245,26.0
42246,26.0
42247,39.0
42248,35.0
42249,24.0
42250,27.0
42251,28.0
42252,36.0
42253,38.0
42254,27.0
42255,26.0
42256,42.0
42257,36.0
42258,33.0
42259,29.0
42260,33.0
42261,25.0
42262,30.0
42263,29.0
42264,34.0
42265,28.0
42266,27.0
42267,64.0
42268,58.0
42269,49.0
42270,35.0
42271,30.0
42272,24.0
42273,28.0
42274,33.0
42275,26.0
42276,21.0
42277,41.0
42278,27.0
42279,30.0
42280,26.0
42281,29.0
42282,30.0
42283,25.0
42284,32.0
42285,29.0
42286,24.0
42287,23.0
42288,27.0
42289,27.0
42290,39.0
42291,30.0
42292,42.0
42293,45.0
42294,27.0
42295,27.0
42296,31.0
42297,28.0
42298,32.0
42299,31.0
42300,28.0
42301,37.0
42302,35.0
42303,32.0
42304,24.0
42305,31.0
42306,30.0
42307,36.0
42308,29.0
42309,56.0
42310,28.0
42311,34.0
42312,36.0
42313,32.0
42314,22.0
42315,32.0
42316,26.0
42317,25.0
42318,33.0
42319,28.0
42320,35.0
42321,24.0
42322,26.0
42323,55.0
42324,33.0
42325,34.0
42326,50.0
42327,25.0
42328,27.0
42329,36.0
42330,48.0
42331,35.0
42332,26.0
42333,39.0
42334,26.0
42335,27.0
42336,26.0
42337,29.0
42338,35.0
42339,39.0
42340,27.0
42341,33.0
42342,29.0
42343,23.0
42344,32.0
42345,29.0
42346,39.0
42347,38.0
42348,21.0
42349,34.0
42350,26.0
42351,25.0
42352,25.0
42353,34.0
42354,33.0
42355,47.0
42356,28.0
42357,41.0
42358,26.0
42359,25.0
42360,25.0
42361,33.0
42362,29.0
42363,30.0
42364,31.0
42365,28.0
42366,26.0
42367,30.0
42368,28.0
42369,27.0
42370,23.0
42371,27.0
42372,29.0
42373,31.0
42374,24.0
42375,26.0
42376,34.0
42377,56.0
42378,24.0
42379,26.0
42380,31.0
42381,29.0
42382,31.0
42383,33.0
42384,29.0
42385,55.0
42386,29.0
42387,31.0
42388,30.0
42389,44.0
42390,26.0
42391,32.0
42392,45.0
42393,30.0
42394,29.0
42395,26.0
42396,24.0
42397,26.0
42398,33.0
42399,24.0
42400,24.0
42401,28.0
42402,35.0
42403,52.0
42404,28.0
42405,27.0
42406,28.0
42407,26.0
42408,25.0
42409,45.0
42410,25.0
42411,28.0
42412,28.0
42413,26.0
42414,31.0
42415,33.0
42416,29.0
42417,31.0
42418,35.0
42419,29.0
42420,35.0
42421,24.0
42422,32.0
42423,24.0
42424,25.0
42425,30.0
42426,29.0
42427,24.0
42428,25.0
42429,27.0
42430,27.0
42431,24.0
42432,21.0
42433,30.0
42434,26.0
42435,39.0
42436,26.0
42437,23.0
42438,35.0
42439,30.0
42440,27.0
42441,36.0
42442,29.0
42443,30.0
42444,50.0
42445,25.0
42446,33.0
42447,25.0
42448,38.0
42449,33.0
42450,29.0
42451,27.0
42452,31.0
42453,28.0
42454,33.0
42455,35.0
42456,28.0
42457,35.0
42458,36.0
42459,26.0
42460,35.0
42461,26.0
42462,32.0
42463,29.0
42464,35.0
42465,34.0
42466,24.0
42467,33.0
42468,29.0
42469,33.0
42470,28.0
42471,29.0
42472,34.0
42473,28.0
42474,29.0
42475,29.0
42476,26.0
42477,24.0
42478,31.0
42479,29.0
42480,35.0
42481,42.0
42482,22.0
42483,38.0
42484,29.0
42485,27.0
42486,25.0
42487,28.0
42488,31.0
42489,35.0
42490,49.0
42491,24.0
42492,26.0
42493,24.0
42494,53.0
42495,33.0
42496,29.0
42497,22.0
42498,28.0
42499,38.0
42500,29.0
42501,32.0
42502,28.0
42503,29.0
42504,30.0
42505,29.0
42506,34.0
42507,26.0
42508,29.0
42509,26.0
42510,28.0
42511,53.0
42512,22.0
42513,37.0
42514,33.0
42515,30.0
42516,39.0
42517,24.0
42518,29.0
42519,33.0
42520,24.0
42521,39.0
42522,33.0
42523,32.0
42524,34.0
42525,26.0
42526,31.0
42527,29.0
42528,39.0
42529,35.0
42530,31.0
42531,37.0
42532,32.0
42533,32.0
42534,29.0
42535,32.0
42536,26.0
42537,32.0
42538,26.0
42539,23.0
42540,34.0
42541,26.0
42542,25.0
42543,26.0
42544,21.0
42545,45.0
42546,35.0
42547,29.0
42548,26.0
42549,34.0
42550,49.0
42551,37.0
42552,23.0
42553,27.0
42554,33.0
42555,36.0
42556,24.0
42557,23.0
42558,46.0
42559,29.0
42560,26.0
42561,23.0
42562,39.0
42563,30.0
42564,45.0
42565,29.0
42566,32.0
42567,25.0
42568,26.0
42569,23.0
42570,30.0
42571,27.0
42572,30.0
42573,32.0
42574,37.0
42575,30.0
42576,29.0
42577,23.0
42578,22.0
42579,30.0
42580,32.0
42581,48.0
42582,24.0
42583,24.0
42584,30.0
42585,23.0
42586,23.0
42587,31.0
42588,30.0
42589,24.0
42590,28.0
42591,23.0
42592,50.0
42593,31.0
42594,25.0
42595,25.0
42596,25.0
42597,34.0
42598,33.0
42599,32.0
42600,40.0
42601,54.0
42602,43.0
42603,27.0
42604,28.0
42605,32.0
42606,49.0
42607,31.0
42608,35.0
42609,43.0
42610,28.0
42611,29.0
42612,27.0
42613,47.0
42614,31.0
42615,38.0
42616,32.0
42617,23.0
42618,32.0
42619,29.0
42620,29.0
42621,51.0
42622,30.0
42623,48.0
42624,45.0
42625,30.0
42626,35.0
42627,30.0
42628,30.0
42629,30.0
42630,30.0
42631,25.0
42632,24.0
42633,31.0
42634,23.0
42635,29.0
42636,24.0
42637,25.0
42638,25.0
42639,23.0
42640,26.0
42641,28.0
42642,33.0
42643,29.0
42644,26.0
42645,39.0
42646,46.0
42647,35.0
42648,27.0
42649,34.0
42650,49.0
42651,35.0
42652,26.0
42653,34.0
42654,62.0
42655,35.0
42656,27.0
42657,31.0
42658,34.0
42659,29.0
42660,27.0
42661,25.0
42662,45.0
42663,28.0
42664,30.0
42665,36.0
42666,34.0
42667,30.0
42668,34.0
42669,41.0
42670,39.0
42671,25.0
42672,31.0
42673,38.0
42674,38.0
42675,29.0
42676,32.0
42677,41.0
42678,26.0
42679,25.0
42680,32.0
42681,26.0
42682,29.0
42683,31.0
42684,47.0
42685,26.0
42686,28.0
42687,23.0
42688,30.0
42689,27.0
42690,24.0
42691,24.0
42692,57.0
42693,32.0
42694,35.0
42695,27.0
42696,35.0
42697,34.0
42698,26.0
42699,27.0
42700,46.0
42701,38.0
42702,24.0
42703,32.0
42704,34.0
42705,26.0
42706,23.0
42707,30.0
42708,29.0
42709,29.0
42710,45.0
42711,30.0
42712,27.0
42713,39.0
42714,22.0
42715,44.0
42716,29.0
42717,33.0
42718,23.0
42719,31.0
42720,28.0
42721,26.0
42722,39.0
42723,36.0
42724,56.0
42725,35.0
42726,31.0
42727,27.0
42728,29.0
42729,38.0
42730,25.0
42731,25.0
42732,27.0
42733,23.0
42734,47.0
42735,40.0
42736,26.0
42737,19.0
42738,42.0
42739,38.0
42740,22.0
42741,26.0
42742,27.0
42743,24.0
42744,25.0
42745,27.0
42746,23.0
42747,46.0
42748,34.0
42749,33.0
42750,26.0
42751,33.0
42752,25.0
42753,22.0
42754,24.0
42755,51.0
42756,26.0
42757,21.0
42758,23.0
42759,39.0
42760,33.0
42761,23.0
42762,29.0
42763,30.0
42764,37.0
42765,29.0
42766,34.0
42767,32.0
42768,31.0
42769,65.0
42770,37.0
42771,39.0
42772,23.0
42773,27.0
42774,23.0
42775,28.0
42776,23.0
42777,37.0
42778,44.0
42779,27.0
42780,33.0
42781,25.0
42782,39.0
42783,31.0
42784,32.0
42785,42.0
42786,33.0
42787,23.0
42788,51.0
42789,31.0
42790,26.0
42791,25.0
42792,32.0
42793,29.0
42794,55.0
42795,25.0
42796,42.0
42797,36.0
42798,30.0
42799,25.0
42800,29.0
42801,24.0
42802,55.0
42803,24.0
42804,26.0
42805,27.0
42806,26.0
42807,33.0
42808,24.0
42809,25.0
42810,33.0
42811,27.0
42812,31.0
42813,31.0
42814,37.0
42815,23.0
42816,42.0
42817,25.0
42818,23.0
42819,29.0
42820,29.0
42821,34.0
42822,25.0
42823,35.0
42824,33.0
42825,29.0
42826,24.0
42827,27.0
42828,47.0
42829,34.0
42830,45.0
42831,30.0
42832,32.0
42833,30.0
42834,25.0
42835,26.0
42836,27.0
42837,34.0
42838,31.0
42839,29.0
42840,60.0
42841,21.0
42842,53.0
42843,26.0
42844,43.0
42845,27.0
42846,26.0
42847,27.0
42848,28.0
42849,28.0
42850,28.0
42851,53.0
42852,32.0
42853,25.0
42854,33.0
42855,27.0
42856,26.0
42857,29.0
42858,35.0
42859,32.0
42860,26.0
42861,32.0
42862,28.0
42863,29.0
42864,26.0
42865,34.0
42866,36.0
42867,29.0
42868,28.0
42869,28.0
42870,23.0
42871,30.0
42872,24.0
42873,26.0
42874,26.0
42875,54.0
42876,37.0
42877,27.0
42878,39.0
42879,26.0
42880,29.0
42881,30.0
42882,58.0
42883,25.0
42884,27.0
42885,38.0
42886,29.0
42887,27.0
42888,48.0
42889,28.0
42890,24.0
42891,45.0
42892,34.0
42893,35.0
42894,25.0
42895,33.0
42896,49.0
42897,26.0
42898,31.0
42899,27.0
42900,23.0
42901,33.0
42902,39.0
42903,24.0
42904,26.0
42905,28.0
42906,29.0
42907,36.0
42908,32.0
42909,30.0
42910,27.0
42911,23.0
42912,34.0
42913,28.0
42914,26.0
42915,26.0
42916,25.0
42917,30.0
42918,26.0
42919,27.0
42920,35.0
42921,32.0
42922,19.0
42923,27.0
42924,25.0
42925,21.0
42926,32.0
42927,50.0
42928,25.0
42929,35.0
42930,25.0
42931,25.0
42932,27.0
42933,23.0
42934,25.0
42935,25.0
42936,37.0
42937,24.0
42938,22.0
42939,26.0
42940,25.0
42941,35.0
42942,25.0
42943,56.0
42944,28.0
42945,45.0
42946,29.0
42947,30.0
42948,30.0
42949,24.0
42950,32.0
42951,22.0
42952,29.0
42953,28.0
42954,27.0
42955,27.0
42956,26.0
42957,33.0
42958,33.0
42959,27.0
42960,28.0
42961,41.0
42962,45.0
42963,25.0
42964,28.0
42965,30.0
42966,26.0
42967,26.0
42968,28.0
42969,27.0
42970,32.0
42971,21.0
42972,20.0
42973,27.0
42974,35.0
42975,26.0
42976,61.0
42977,27.0
42978,26.0
42979,20.0
42980,33.0
42981,31.0
42982,30.0
42983,28.0
42984,29.0
42985,24.0
42986,24.0
42987,28.0
42988,26.0
42989,26.0
42990,36.0
42991,22.0
42992,27.0
42993,31.0
42994,39.0
42995,29.0
42996,36.0
42997,20.0
42998,32.0
42999,41.0
43000,37.0
43001,30.0
43002,26.0
43003,33.0
43004,35.0
43005,26.0
43006,29.0
43007,34.0
43008,33.0
43009,29.0
43010,27.0
43011,33.0
43012,23.0
43013,29.0
43014,43.0
43015,34.0
