,Monthly_Income
40382,40000.0
40383,95000.0
40384,14500.0
40385,0.0
40386,12873.0
40387,14000.0
40388,27000.0
40389,13848.0
40390,12000.0
40391,16400.0
40392,11000.0
40393,95000.0
40394,58333.0
40395,15200.0
40396,18500.0
40397,29000.0
40398,25000.0
40399,19000.0
40400,15500.0
40401,19455.0
40402,21000.0
40403,20000.0
40404,31000.0
40405,22000.0
40406,38000.0
40407,12500.0
40408,32000.0
40409,95000.0
40410,14048.0
40411,63000.0
40412,20000.0
40413,19000.0
40414,25000.0
40415,21000.0
40416,15000.0
40417,12000.0
40418,7000.0
40419,15000.0
40420,26200.0
40421,88000.0
40422,21178.0
40423,54500.0
40424,17000.0
40425,25000.0
40426,16656.0
40427,36000.0
40428,39000.0
40429,95000.0
40430,25000.0
40431,9000.0
40432,13000.0
40433,27000.0
40434,25000.0
40435,15000.0
40436,10000.0
40437,41667.0
40438,95000.0
40439,29400.0
40440,95000.0
40441,19000.0
40442,17000.0
40443,28000.0
40444,32000.0
40445,36000.0
40446,55000.0
40447,15000.0
40448,20000.0
40449,27000.0
40450,12000.0
40451,60000.0
40452,23000.0
40453,95000.0
40454,30000.0
40455,16000.0
40456,22000.0
40457,25000.0
40458,23000.0
40459,22000.0
40460,95000.0
40461,95000.0
40462,29000.0
40463,85500.0
40464,18000.0
40465,34500.0
40466,30000.0
40467,15000.0
40468,46660.0
40469,25000.0
40470,8500.0
40471,10000.0
40472,31500.0
40473,22000.0
40474,6700.0
40475,30000.0
40476,36000.0
40477,10400.0
40478,25000.0
40479,10000.0
40480,24000.0
40481,10000.0
40482,16000.0
40483,49500.0
40484,22000.0
40485,44000.0
40486,65000.0
40487,41000.0
40488,95000.0
40489,20000.0
40490,38000.0
40491,58333.0
40492,14000.0
40493,50500.0
40494,20000.0
40495,25000.0
40496,95000.0
40497,33500.0
40498,95000.0
40499,7250.0
40500,68000.0
40501,37991.0
40502,8500.0
40503,72000.0
40504,41000.0
40505,17100.0
40506,78000.0
40507,40500.0
40508,50000.0
40509,70000.0
40510,16000.0
40511,20000.0
40512,18000.0
40513,43000.0
40514,70000.0
40515,16500.0
40516,17095.0
40517,50000.0
40518,69000.0
40519,55000.0
40520,26000.0
40521,40000.0
40522,15200.0
40523,35000.0
40524,70000.0
40525,33000.0
40526,95000.0
40527,44000.0
40528,7000.0
40529,26800.0
40530,43000.0
40531,52000.0
40532,62000.0
40533,23000.0
40534,28000.0
40535,18000.0
40536,20000.0
40537,95000.0
40538,16720.0
40539,74000.0
40540,33000.0
40541,29500.0
40542,55000.0
40543,35000.0
40544,15500.0
40545,25000.0
40546,26354.0
40547,27000.0
40548,90000.0
40549,95000.0
40550,25000.0
40551,32000.0
40552,15500.0
40553,25000.0
40554,7200.0
40555,95000.0
40556,34955.0
40557,13000.0
40558,33000.0
40559,16480.0
40560,40000.0
40561,65000.0
40562,35000.0
40563,2000.0
40564,67500.0
40565,16000.0
40566,52000.0
40567,22400.0
40568,15000.0
40569,16500.0
40570,29000.0
40571,18000.0
40572,43000.0
40573,37000.0
40574,24700.0
40575,30000.0
40576,25000.0
40577,55000.0
40578,34000.0
40579,25000.0
40580,0.0
40581,10000.0
40582,12500.0
40583,22500.0
40584,45000.0
40585,20000.0
40586,62000.0
40587,15000.0
40588,27000.0
40589,12000.0
40590,40000.0
40591,50000.0
40592,95000.0
40593,25000.0
40594,16500.0
40595,22880.0
40596,18500.0
40597,22000.0
40598,95000.0
40599,21474.0
40600,60500.0
40601,10500.0
40602,25093.0
40603,58333.0
40604,55000.0
40605,30000.0
40606,16532.0
40607,15297.0
40608,27500.0
40609,40000.0
40610,35000.0
40611,39000.0
40612,20000.0
40613,14800.0
40614,23000.0
40615,95000.0
40616,13000.0
40617,18000.0
40618,83333.0
40619,75000.0
40620,15000.0
40621,95000.0
40622,25000.0
40623,86500.0
40624,18000.0
40625,58333.0
40626,25000.0
40627,25000.0
40628,9000.0
40629,17000.0
40630,35000.0
40631,18000.0
40632,95000.0
40633,19370.0
40634,27000.0
40635,11000.0
40636,32800.0
40637,42000.0
40638,15644.0
40639,50000.0
40640,63000.0
40641,40000.0
40642,16500.0
40643,25000.0
40644,11000.0
40645,12000.0
40646,36000.0
40647,31400.0
40648,17000.0
40649,95000.0
40650,35000.0
40651,95000.0
40652,39500.0
40653,70000.0
40654,18000.0
40655,66493.0
40656,13000.0
40657,75000.0
40658,35500.0
40659,43500.0
40660,69000.0
40661,18000.0
40662,30000.0
40663,9200.0
40664,30000.0
40665,12200.0
40666,9000.0
40667,21933.0
40668,41667.0
40669,20000.0
40670,95000.0
40671,58333.0
40672,25000.0
40673,22280.0
40674,17000.0
40675,32000.0
40676,24000.0
40677,30000.0
40678,26000.0
40679,25000.0
40680,20000.0
40681,25000.0
40682,23000.0
40683,15000.0
40684,23000.0
40685,16000.0
40686,13200.0
40687,37500.0
40688,95000.0
40689,22440.0
40690,23000.0
40691,46000.0
40692,21800.0
40693,18000.0
40694,20700.0
40695,62000.0
40696,30000.0
40697,20000.0
40698,6500.0
40699,95000.0
40700,24508.0
40701,95000.0
40702,20000.0
40703,15200.0
40704,5000.0
40705,15000.0
40706,10000.0
40707,52000.0
40708,94.0
40709,60000.0
40710,50000.0
40711,10000.0
40712,13000.0
40713,67000.0
40714,17600.0
40715,9644.0
40716,30000.0
40717,16000.0
40718,16000.0
40719,32000.0
40720,10500.0
40721,15097.0
40722,25000.0
40723,49630.0
40724,12800.0
40725,54000.0
40726,36800.0
40727,16000.0
40728,20000.0
40729,15000.0
40730,32000.0
40731,15000.0
40732,48000.0
40733,10160.0
40734,47000.0
40735,20000.0
40736,0.0
40737,40000.0
40738,25000.0
40739,19000.0
40740,30000.0
40741,14750.0
40742,26000.0
40743,40000.0
40744,95000.0
40745,60700.0
40746,40000.0
40747,25000.0
40748,21000.0
40749,75000.0
40750,30000.0
40751,50000.0
40752,15500.0
40753,20000.0
40754,30000.0
40755,59000.0
40756,18500.0
40757,83333.0
40758,17512.0
40759,8000.0
40760,28020.0
40761,25000.0
40762,21000.0
40763,18000.0
40764,24000.0
40765,25000.0
40766,32200.0
40767,25000.0
40768,29200.0
40769,13500.0
40770,14000.0
40771,25000.0
40772,55000.0
40773,10000.0
40774,11000.0
40775,13000.0
40776,22000.0
40777,50000.0
40778,20000.0
40779,37600.0
40780,15000.0
40781,36000.0
40782,50000.0
40783,32595.0
40784,16005.0
40785,17800.0
40786,44000.0
40787,0.0
40788,14500.0
40789,8400.0
40790,20000.0
40791,15000.0
40792,95000.0
40793,57000.0
40794,32000.0
40795,57000.0
40796,15000.0
40797,78000.0
40798,40000.0
40799,20800.0
40800,15000.0
40801,21000.0
40802,20000.0
40803,18600.0
40804,50000.0
40805,85000.0
40806,53000.0
40807,35100.0
40808,32000.0
40809,20000.0
40810,19500.0
40811,45000.0
40812,11000.0
40813,22000.0
40814,23000.0
40815,16000.0
40816,38000.0
40817,15000.0
40818,14500.0
40819,9733.0
40820,50780.0
40821,21300.0
40822,45000.0
40823,16000.0
40824,13500.0
40825,16000.0
40826,95000.0
40827,59000.0
40828,18000.0
40829,39000.0
40830,40000.0
40831,5000.0
40832,28000.0
40833,15000.0
40834,21000.0
40835,17515.0
40836,44000.0
40837,11000.0
40838,20000.0
40839,15000.0
40840,29000.0
40841,10000.0
40842,22000.0
40843,11500.0
40844,15000.0
40845,18000.0
40846,26348.0
40847,95000.0
40848,14442.0
40849,50000.0
40850,55000.0
40851,16000.0
40852,29083.0
40853,53500.0
40854,11000.0
40855,90000.0
40856,35000.0
40857,30000.0
40858,25000.0
40859,12000.0
40860,16295.0
40861,10000.0
40862,20000.0
40863,15000.0
40864,52000.0
40865,27000.0
40866,50000.0
40867,12500.0
40868,25000.0
40869,41467.0
40870,31000.0
40871,60000.0
40872,50000.0
40873,24000.0
40874,41667.0
40875,95000.0
40876,10000.0
40877,50000.0
40878,95000.0
40879,20000.0
40880,37000.0
40881,27000.0
40882,15500.0
40883,45500.0
40884,25000.0
40885,29500.0
40886,26000.0
40887,40000.0
40888,30000.0
40889,12000.0
40890,46000.0
40891,95000.0
40892,12000.0
40893,25000.0
40894,36000.0
40895,20000.0
40896,7000.0
40897,21000.0
40898,15000.0
40899,95000.0
40900,26800.0
40901,12000.0
40902,8000.0
40903,20000.0
40904,32000.0
40905,80000.0
40906,12000.0
40907,17000.0
40908,20480.0
40909,95000.0
40910,35000.0
40911,9500.0
40912,11500.0
40913,42000.0
40914,35000.0
40915,7500.0
40916,25000.0
40917,20000.0
40918,60000.0
40919,20000.0
40920,18000.0
40921,10000.0
40922,25000.0
40923,34000.0
40924,35000.0
40925,48500.0
40926,26600.0
40927,28000.0
40928,65000.0
40929,46000.0
40930,40000.0
40931,22000.0
40932,28000.0
40933,12000.0
40934,13000.0
40935,16000.0
40936,50000.0
40937,14000.0
40938,18000.0
40939,11500.0
40940,22500.0
40941,22000.0
40942,14000.0
40943,25000.0
40944,58333.0
40945,36000.0
40946,8000.0
40947,22000.0
40948,16950.0
40949,13886.0
40950,14000.0
40951,3058.0
40952,17000.0
40953,15000.0
40954,45000.0
40955,10191.0
40956,13000.0
40957,57000.0
40958,35000.0
40959,15500.0
40960,19000.0
40961,16000.0
40962,21000.0
40963,17500.0
40964,40000.0
40965,63000.0
40966,27000.0
40967,27000.0
40968,95000.0
40969,39000.0
40970,10000.0
40971,95000.0
40972,20000.0
40973,16000.0
40974,16000.0
40975,22500.0
40976,35000.0
40977,16500.0
40978,11800.0
40979,16899.0
40980,50000.0
40981,81000.0
40982,36000.0
40983,19000.0
40984,54000.0
40985,20000.0
40986,32000.0
40987,12500.0
40988,23500.0
40989,17000.0
40990,0.0
40991,95000.0
40992,21000.0
40993,14380.0
40994,10000.0
40995,11500.0
40996,26000.0
40997,28000.0
40998,20000.0
40999,50000.0
41000,15000.0
41001,26500.0
41002,30000.0
41003,20000.0
41004,40000.0
41005,60000.0
41006,41667.0
41007,17650.0
41008,15200.0
41009,49000.0
41010,26000.0
41011,44000.0
41012,15000.0
41013,23500.0
41014,16509.0
41015,25000.0
41016,30000.0
41017,13000.0
41018,56000.0
41019,45000.0
41020,41667.0
41021,15000.0
41022,17000.0
41023,21500.0
41024,60000.0
41025,15000.0
41026,60000.0
41027,0.0
41028,18000.0
41029,28000.0
41030,50000.0
41031,35000.0
41032,32000.0
41033,13000.0
41034,8000.0
41035,15500.0
41036,26600.0
41037,36800.0
41038,10000.0
41039,23770.0
41040,15250.0
41041,17757.0
41042,26000.0
41043,95000.0
41044,18000.0
41045,43000.0
41046,27000.0
41047,15050.0
41048,12000.0
41049,22000.0
41050,7498.0
41051,17000.0
41052,14000.0
41053,50000.0
41054,20000.0
41055,25000.0
41056,35000.0
41057,15500.0
41058,44157.0
41059,17000.0
41060,30000.0
41061,42000.0
41062,40000.0
41063,41667.0
41064,18000.0
41065,30000.0
41066,20027.0
41067,36000.0
41068,22000.0
41069,72000.0
41070,50000.0
41071,8500.0
41072,26000.0
41073,95000.0
41074,15000.0
41075,20000.0
41076,50000.0
41077,58333.0
41078,54000.0
41079,37000.0
41080,35000.0
41081,50000.0
41082,15000.0
41083,17000.0
41084,20000.0
41085,22500.0
41086,26000.0
41087,17500.0
41088,11000.0
41089,26800.0
41090,35000.0
41091,20000.0
41092,18000.0
41093,95000.0
41094,27120.0
41095,11000.0
41096,50000.0
41097,18000.0
41098,19200.0
41099,16000.0
41100,15000.0
41101,5500.0
41102,15000.0
41103,40460.0
41104,9800.0
41105,58333.0
41106,66000.0
41107,17400.0
41108,50000.0
41109,70000.0
41110,10000.0
41111,19500.0
41112,0.0
41113,15000.0
41114,60000.0
41115,57000.0
41116,6799.0
41117,53000.0
41118,10250.0
41119,15850.0
41120,12000.0
41121,95000.0
41122,41667.0
41123,18500.0
41124,11275.0
41125,25000.0
41126,20000.0
41127,95000.0
41128,16000.0
41129,41000.0
41130,8000.0
41131,25850.0
41132,15000.0
41133,12000.0
41134,48000.0
41135,12000.0
41136,30000.0
41137,10000.0
41138,28000.0
41139,32000.0
41140,39000.0
41141,17000.0
41142,13500.0
41143,74500.0
41144,38000.0
41145,25000.0
41146,19975.0
41147,16100.0
41148,42000.0
41149,95000.0
41150,20400.0
41151,44374.0
41152,7000.0
41153,90000.0
41154,21000.0
41155,10000.0
41156,20000.0
41157,25000.0
41158,20000.0
41159,11000.0
41160,20000.0
41161,17800.0
41162,47000.0
41163,20000.0
41164,25000.0
41165,10500.0
41166,14800.0
41167,15000.0
41168,41700.0
41169,20000.0
41170,35000.0
41171,18000.0
41172,19000.0
41173,22300.0
41174,17012.0
41175,5500.0
41176,27000.0
41177,17850.0
41178,70000.0
41179,21500.0
41180,33500.0
41181,13000.0
41182,25000.0
41183,47000.0
41184,10000.0
41185,12000.0
41186,40334.0
41187,27000.0
41188,20000.0
41189,25000.0
41190,8500.0
41191,23000.0
41192,16500.0
41193,59000.0
41194,25000.0
41195,20000.0
41196,18232.0
41197,95000.0
41198,24000.0
41199,70000.0
41200,27200.0
41201,14500.0
41202,90000.0
41203,52000.0
41204,30000.0
41205,14000.0
41206,20000.0
41207,50000.0
41208,12150.0
41209,16540.0
41210,43000.0
41211,15000.0
41212,25000.0
41213,20000.0
41214,21700.0
41215,35000.0
41216,18000.0
41217,20000.0
41218,18000.0
41219,50000.0
41220,50000.0
41221,15157.0
41222,12000.0
41223,95000.0
41224,14000.0
41225,50000.0
41226,25000.0
41227,43000.0
41228,5000.0
41229,30000.0
41230,12000.0
41231,17000.0
41232,25000.0
41233,23000.0
41234,7000.0
41235,20800.0
41236,95000.0
41237,24000.0
41238,11580.0
41239,95000.0
41240,65000.0
41241,13000.0
41242,15800.0
41243,13322.0
41244,19500.0
41245,41853.0
41246,35000.0
41247,17000.0
41248,16500.0
41249,23000.0
41250,58333.0
41251,22000.0
41252,27000.0
41253,34000.0
41254,30000.0
41255,15000.0
41256,16000.0
41257,14300.0
41258,32000.0
41259,10000.0
41260,21000.0
41261,41667.0
41262,28333.0
41263,16000.0
41264,26000.0
41265,12000.0
41266,15000.0
41267,18000.0
41268,95000.0
41269,35000.0
41270,58333.0
41271,95000.0
41272,55555.0
41273,10000.0
41274,15000.0
41275,29000.0
41276,20000.0
41277,6635.0
41278,25000.0
41279,35000.0
41280,15570.0
41281,50000.0
41282,13000.0
41283,28000.0
41284,95000.0
41285,75000.0
41286,95000.0
41287,10000.0
41288,36000.0
41289,85000.0
41290,95000.0
41291,19134.0
41292,20000.0
41293,72000.0
41294,30000.0
41295,22000.0
41296,12000.0
41297,45000.0
41298,10000.0
41299,19000.0
41300,10000.0
41301,89000.0
41302,18000.0
41303,15800.0
41304,16000.0
41305,95000.0
41306,20000.0
41307,33000.0
41308,50000.0
41309,21600.0
41310,25000.0
41311,20000.0
41312,15000.0
41313,25000.0
41314,14000.0
41315,20000.0
41316,28500.0
41317,24200.0
41318,27910.0
41319,0.0
41320,10000.0
41321,50000.0
41322,46500.0
41323,11500.0
41324,15000.0
41325,35800.0
41326,95000.0
41327,27000.0
41328,50000.0
41329,14100.0
41330,74000.0
41331,10641.0
41332,17500.0
41333,12000.0
41334,12000.0
41335,70000.0
41336,20000.0
41337,35250.0
41338,10000.0
41339,5000.0
41340,50000.0
41341,34000.0
41342,18000.0
41343,95000.0
41344,25000.0
41345,25000.0
41346,95000.0
41347,17000.0
41348,50000.0
41349,25000.0
41350,29800.0
41351,95000.0
41352,30000.0
41353,16500.0
41354,33000.0
41355,75000.0
41356,20000.0
41357,18000.0
41358,80000.0
41359,20500.0
41360,32000.0
41361,12000.0
41362,17300.0
41363,20000.0
41364,10000.0
41365,19000.0
41366,51000.0
41367,17792.0
41368,67500.0
41369,15500.0
41370,30000.0
41371,27000.0
41372,29000.0
41373,95000.0
41374,25000.0
41375,14000.0
41376,27000.0
41377,17000.0
41378,17786.0
41379,15850.0
41380,12500.0
41381,50000.0
41382,25000.0
41383,50000.0
41384,75000.0
41385,9000.0
41386,43000.0
41387,95000.0
41388,18200.0
41389,25000.0
41390,15000.0
41391,17500.0
41392,25000.0
41393,28000.0
41394,95000.0
41395,70000.0
41396,12000.0
41397,25000.0
41398,25000.0
41399,15700.0
41400,18000.0
41401,21700.0
41402,35000.0
41403,22000.0
41404,27000.0
41405,18000.0
41406,21000.0
41407,21800.0
41408,47000.0
41409,15000.0
41410,25000.0
41411,80000.0
41412,22925.0
41413,11000.0
41414,25000.0
41415,50000.0
41416,33000.0
41417,30000.0
41418,7000.0
41419,47000.0
41420,43000.0
41421,10000.0
41422,30000.0
41423,25000.0
41424,32000.0
41425,22156.0
41426,17500.0
41427,23480.0
41428,20000.0
41429,26500.0
41430,15500.0
41431,10000.0
41432,12000.0
41433,13000.0
41434,25000.0
41435,21000.0
41436,26500.0
41437,15680.0
41438,40000.0
41439,19994.0
41440,60000.0
41441,15050.0
41442,95000.0
41443,25000.0
41444,20000.0
41445,16500.0
41446,28000.0
41447,28500.0
41448,22200.0
41449,13500.0
41450,12000.0
41451,50053.0
41452,25000.0
41453,20000.0
41454,22000.0
41455,95000.0
41456,23000.0
41457,54000.0
41458,35000.0
41459,20000.0
41460,21000.0
41461,14088.0
41462,32000.0
41463,15000.0
41464,18000.0
41465,10000.0
41466,25000.0
41467,25000.0
41468,83333.0
41469,58333.0
41470,12000.0
41471,22700.0
41472,18000.0
41473,27256.0
41474,11000.0
41475,28760.0
41476,50000.0
41477,37000.0
41478,29000.0
41479,68000.0
41480,30500.0
41481,46000.0
41482,47443.0
41483,95000.0
41484,8000.0
41485,55000.0
41486,95000.0
41487,19760.0
41488,45000.0
41489,12000.0
41490,60000.0
41491,60976.0
41492,20000.0
41493,35000.0
41494,0.0
41495,56000.0
41496,16005.0
41497,50000.0
41498,21500.0
41499,50000.0
41500,33000.0
41501,95000.0
41502,24000.0
41503,10000.0
41504,15000.0
41505,26600.0
41506,25000.0
41507,15000.0
41508,25000.0
41509,28000.0
41510,20000.0
41511,25000.0
41512,20000.0
41513,25000.0
41514,7000.0
41515,25000.0
41516,95000.0
41517,25000.0
41518,15000.0
41519,21000.0
41520,35000.0
41521,38000.0
41522,23000.0
41523,14000.0
41524,0.0
41525,30000.0
41526,13000.0
41527,35000.0
41528,24450.0
41529,15000.0
41530,21000.0
41531,43000.0
41532,49000.0
41533,27500.0
41534,9800.0
41535,20000.0
41536,21500.0
41537,15000.0
41538,25000.0
41539,20000.0
41540,15000.0
41541,45500.0
41542,37000.0
41543,22500.0
41544,14000.0
41545,25000.0
41546,11000.0
41547,55000.0
41548,20000.0
41549,41667.0
41550,21436.0
41551,28000.0
41552,35000.0
41553,33000.0
41554,95000.0
41555,70000.0
41556,95000.0
41557,33500.0
41558,18500.0
41559,17000.0
41560,8000.0
41561,23000.0
41562,22500.0
41563,42000.0
41564,95000.0
41565,29000.0
41566,15000.0
41567,24000.0
41568,26000.0
41569,23671.0
41570,18000.0
41571,31000.0
41572,19200.0
41573,21500.0
41574,13.0
41575,25000.0
41576,15000.0
41577,95000.0
41578,25000.0
41579,13800.0
41580,27500.0
41581,35000.0
41582,16700.0
41583,14000.0
41584,4500.0
41585,31000.0
41586,22500.0
41587,12500.0
41588,95000.0
41589,95000.0
41590,66000.0
41591,18000.0
41592,28000.0
41593,10000.0
41594,25000.0
41595,21000.0
41596,26800.0
41597,16000.0
41598,10000.0
41599,10000.0
41600,25000.0
41601,22000.0
41602,21000.0
41603,18000.0
41604,29000.0
41605,22880.0
41606,50000.0
41607,57500.0
41608,21500.0
41609,42000.0
41610,54000.0
41611,25000.0
41612,15000.0
41613,13500.0
41614,22000.0
41615,50000.0
41616,95000.0
41617,16000.0
41618,30500.0
41619,20000.0
41620,28000.0
41621,16000.0
41622,20000.0
41623,41548.0
41624,27000.0
41625,20000.0
41626,75500.0
41627,30700.0
41628,95000.0
41629,25000.0
41630,29200.0
41631,28000.0
41632,12100.0
41633,50000.0
41634,21050.0
41635,50000.0
41636,11568.0
41637,13500.0
41638,8000.0
41639,30000.0
41640,18000.0
41641,39000.0
41642,80000.0
41643,19500.0
41644,38265.0
41645,2000.0
41646,18000.0
41647,47000.0
41648,11400.0
41649,15157.0
41650,22000.0
41651,35000.0
41652,25000.0
41653,95000.0
41654,58500.0
41655,40000.0
41656,22000.0
41657,18000.0
41658,65000.0
41659,17000.0
41660,19300.0
41661,15000.0
41662,31000.0
41663,12000.0
41664,30000.0
41665,18000.0
41666,24800.0
41667,19000.0
41668,51000.0
41669,13000.0
41670,13000.0
41671,12000.0
41672,95000.0
41673,25000.0
41674,20000.0
41675,95000.0
41676,34282.0
41677,43000.0
41678,28000.0
41679,95000.0
41680,19200.0
41681,15000.0
41682,9300.0
41683,20000.0
41684,28000.0
41685,30000.0
41686,10000.0
41687,23000.0
41688,27500.0
41689,13853.0
41690,14000.0
41691,34000.0
41692,55000.0
41693,20000.0
41694,13849.0
41695,18000.0
41696,15235.0
41697,11000.0
41698,22600.0
41699,15000.0
41700,23000.0
41701,13000.0
41702,12500.0
41703,21000.0
41704,50000.0
41705,25400.0
41706,25300.0
41707,36000.0
41708,21200.0
41709,17451.0
41710,15000.0
41711,50000.0
41712,30000.0
41713,50000.0
41714,38000.0
41715,15000.0
41716,28000.0
41717,18000.0
41718,15000.0
41719,27911.0
41720,15000.0
41721,41667.0
41722,34080.0
41723,8000.0
41724,45000.0
41725,58333.0
41726,35000.0
41727,42000.0
41728,14000.0
41729,30000.0
41730,19360.0
41731,15000.0
41732,10000.0
41733,12000.0
41734,40000.0
41735,23000.0
41736,25000.0
41737,21000.0
41738,32000.0
41739,25000.0
41740,32000.0
41741,10000.0
41742,95000.0
41743,69500.0
41744,55000.0
41745,16000.0
41746,38000.0
41747,35000.0
41748,40000.0
41749,9500.0
41750,13000.0
41751,16046.0
41752,40000.0
41753,26000.0
41754,14473.0
41755,95000.0
41756,18500.0
41757,34000.0
41758,32600.0
41759,28000.0
41760,24005.0
41761,25000.0
41762,18000.0
41763,50000.0
41764,18000.0
41765,30000.0
41766,20000.0
41767,21500.0
41768,45000.0
41769,22000.0
41770,30000.0
41771,29000.0
41772,35000.0
41773,15900.0
41774,21500.0
41775,95000.0
41776,14500.0
41777,12000.0
41778,40000.0
41779,15500.0
41780,45000.0
41781,18320.0
41782,14000.0
41783,33000.0
41784,10986.0
41785,25000.0
41786,24300.0
41787,20000.0
41788,18000.0
41789,22000.0
41790,28000.0
41791,28000.0
41792,60000.0
41793,21000.0
41794,40000.0
41795,27000.0
41796,50000.0
41797,16000.0
41798,95000.0
41799,10000.0
41800,19000.0
41801,19100.0
41802,30000.0
41803,9750.0
41804,14000.0
41805,17000.0
41806,18800.0
41807,12027.0
41808,15600.0
41809,28305.0
41810,40000.0
41811,43000.0
41812,45000.0
41813,20000.0
41814,10000.0
41815,95000.0
41816,30000.0
41817,24000.0
41818,83333.0
41819,11800.0
41820,21000.0
41821,51450.0
41822,20000.0
41823,40000.0
41824,30000.0
41825,41667.0
41826,58000.0
41827,33693.0
41828,38000.0
41829,42000.0
41830,45000.0
41831,7550.0
41832,95000.0
41833,30139.0
41834,22000.0
41835,17000.0
41836,11000.0
41837,15000.0
41838,24000.0
41839,38000.0
41840,10000.0
41841,90000.0
41842,26000.0
41843,25000.0
41844,25000.0
41845,50000.0
41846,33120.0
41847,13500.0
41848,20000.0
41849,16000.0
41850,27000.0
41851,32000.0
41852,10000.0
41853,25000.0
41854,75000.0
41855,92000.0
41856,24000.0
41857,45000.0
41858,18000.0
41859,20000.0
